STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130224,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130225,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130226,157, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130227,3, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130228,3, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130301,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130302,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130303,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130304,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130305,0,T, ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130306,262, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130307,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130308,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130309,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130310,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130311,0,T, ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130312,211, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130313,0,T, ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130314,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130315,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130316,8, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130317,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130318,81, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130319,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130320,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130321,0,T, ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130322,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130323,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130324,10, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130325,132, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130326,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130327,3, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130328,0,T, ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130329,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130330,0, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130331,5, , ,X,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130401,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130402,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130403,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130404,36, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130405,30, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130406,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130407,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130408,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130409,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130410,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130411,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130412,203, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130413,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130414,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130415,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130416,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130417,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130418,15, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130419,348, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130420,3, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130421,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130422,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130423,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130424,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130425,3, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130426,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130427,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130428,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130429,58, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130430,5, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130501,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130502,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130503,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130504,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130505,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130506,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130507,140, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130508,10, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130509,15, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130510,122, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130511,18, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130512,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130513,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130514,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130515,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130516,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130517,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130518,15, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130519,5, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130520,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130521,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130522,5, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130523,43, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130524,3, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130525,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130526,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130527,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130528,340, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130529,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130530,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130531,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130601,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130602,30, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130603,107, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130604,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130605,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130606,216, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130607,424, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130608,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130609,3, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130610,704, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130611,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130612,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130613,5, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130614,5, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130615,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130616,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130617,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130618,58, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130619,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130620,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130621,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130622,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130623,117, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130624,5, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130625,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130626,3, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130627,58, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130628,726, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130629,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130630,71, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130701,152, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130702,43, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130703,38, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130704,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130705,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130706,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130707,10, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130708,10, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130709,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130710,145, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130711,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130712,353, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130713,18, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130714,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130715,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130716,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130717,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130718,264, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130719,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130720,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130721,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130722,25, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130723,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130724,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130725,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130726,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130727,66, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130728,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130729,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130730,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130731,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130801,104, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130802,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130803,8, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130804,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130805,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130806,18, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130807,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130808,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130809,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130810,3, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130811,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130812,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130813,112, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130814,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130815,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130816,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130817,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130818,48, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130819,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130820,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130821,18, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130822,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130823,28, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130824,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130825,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130826,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130827,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130828,3, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130829,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130830,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130831,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130901,3, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130902,28, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130903,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130904,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130905,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130906,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130907,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130908,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130909,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130910,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130911,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130912,46, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130913,0,T, ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130914,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130915,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130916,13, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130917,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130918,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130919,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130920,0, , ,W,2400
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20130921,221, , ,W,2400
